ranking,nit,razon_social,supervisor,region,departamento,ciudad,ciiu,macrosector,ingresos_2024,ganancia_2024,activos_2024,pasivos_2024,patrimonio_2024,ingresos_2023,ganancia_2023,activos_2023,pasivos_2023,patrimonio_2023,grupo_niif
818,890913990,JIRO SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,N7820 - Actividades de empresas de servicios temporales,SERVICIOS,331019377,2452552,43873791,28353511,15520280,307330183,2840592,40439738,25865342,14574396,40 NIIF Pymes - Individual Grupo 2
819,800165377,GRUPO DECOR SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",COMERCIO,330698126,7913264,252981929,219167329,33814600,340985179,12517161,246000732,208504590,37496142,20 NIIF Plenas - Separado Grupo 1
820,900241784,Automotriz Escandinava S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4511 - Comercio de vehículos automotores nuevos,COMERCIO,330587115,17982119,222233271,177324654,44908617,212306492,12443690,190385685,158659187,31726498,10 NIIF Plenas - Individual Grupo 1
821,802001105,MOLINOS DEL ATLANTICO SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA,C1051 - Elaboración de productos de molinería,MANUFACTURA,330425114,1074791,238021698,150053457,87968241,428061256,-13721620,250144378,163250928,86893450,10 NIIF Plenas - Individual Grupo 1
822,891900196,IINGENIO CARMELITA SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,RIOFRIO,C1071 - Elaboración y refinación de azúcar,MANUFACTURA,330193852,12287690,415440455,219602371,195838084,390337950,25548180,368707624,173050931,195656693,10 NIIF Plenas - Individual Grupo 1
823,830092706,SEGURIDAD PRIVADA Y VIGILANCIA OLIMPO SEGURIDAD LTDA,SUPERVIGILANCIA ,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,N8010 - Actividades de seguridad privada,SERVICIOS,330184335,4882153,135934521,57831722,78102798,215962856,5216177,129450222,51225092,78225129,GRUPO 2
824,860002302,ETERNIT COLOMBIANA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,SIBATE,"C2395 - Fabricación de artículos de hormigón, cemento y yeso",MANUFACTURA,329834443,10891390,630376986,175146450,455230536,335642106,9995911,549780443,161570369,388210074,10 NIIF Plenas - Individual Grupo 1
825,900742771,BERHLAN DE COLOMBIA SAS,SUPERSOCIEDADES,Eje Cafetero,QUINDIO,LA TEBAIDA,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",MANUFACTURA,329761978,6806476,171086081,130298587,40787494,307047526,10022934,160870173,118584892,42285281,40 NIIF Pymes - Individual Grupo 2
826,900868271,DECATHLON COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4762 - Comercio al por menor de artículos deportivos, en establecimientos especializados",COMERCIO,329215782,13326913,259509976,201028007,58481969,333600978,8604417,234104853,188949797,45155056,10 NIIF Plenas - Individual Grupo 1
827,800084048,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S.A.,SUPERTRANSPORTE,Costa Pacífica,VALLE,BUENAVENTURA,H5222 - Almacenamiento y actividades complementarias al transporte,SERVICIOS,327138444,42539854,1356450716,710579813,645870903,278475851,5721167,1196019519,667134433,528885086,GRUPO 1
828,900241676,AUTOMOTRIZ ITALOAMERICA S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4511 - Comercio de vehículos automotores nuevos,COMERCIO,327038044,845899,189314731,168742698,20572033,178458746,1132055,115861927,91335793,24526134,10 NIIF Plenas - Individual Grupo 1
829,800013834,Laboratorios La Santé S.A ,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",MANUFACTURA,326157617,25240660,521748137,381859433,139888704,313456309,887069,487290766,375301221,111989545,20 NIIF Plenas - Separado Grupo 1
830,800116871,C.I.IMPORTEX S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4669 - Comercio al por mayor de otros productos n.c.p.,COMERCIO,326093730,6048503,120238388,109334674,10903714,354160549,8277377,112733188,91015576,21717612,10 NIIF Plenas - Individual Grupo 1
831,860001777,INDUSTRIAS INCA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4799 - Otros tipos de comercio al por menor no realizado en establecimientos, puestos de venta o mercados",COMERCIO,324217977,3598375,172822325,103617048,69205277,285116864,-193900,149433254,79526352,69906902,10 NIIF Plenas - Individual Grupo 1
832,835001216,EL GRAN LANGOSTINO SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI,"C1012 - Procesamiento y conservación de pescados, crustáceos y moluscos",MANUFACTURA,324111113,5712467,182420113,123273146,59146967,297772908,705090,139147227,85647362,53499865,10 NIIF Plenas - Individual Grupo 1
833,806009543,UFINET COLOMBIA S.A,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,J6190 - Otras actividades de telecomunicaciones,SERVICIOS,324041608,-27379414,993741758,787231156,206510602,367218219,75961651,894746932,660856916,233890016,10 NIIF Plenas - Individual Grupo 1
834,860001899,CORPACERO SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA,C2410 - Industrias básicas de hierro y de acero,MANUFACTURA,323278828,-35658083,474157412,197295222,276862190,347445451,-13237657,429274703,196538069,232736634,10 NIIF Plenas - Individual Grupo 1
835,900496730,UNITED AIRLINES INC,SUPERTRANSPORTE,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,H5122 - Transporte aéreo,SERVICIOS,322659968,269458704,23928985,23927245,1740,311481207,257656043,14074990,14073249,1740,GRUPO 2
836,830010181,WHIRLPOOL COLOMBIA S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4644 - Comercio al por mayor de aparatos y equipo de uso doméstico,COMERCIO,322237836,-6893008,321315320,158252016,163063304,311982191,-9897155,293106131,132423289,160682842,20 NIIF Plenas - Separado Grupo 1
837,805021782,COMERCIALIZADORA FLORALIA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",COMERCIO,321619942,6044886,49342948,28813518,20529430,308558885,4537609,48192641,29170488,19022153,40 NIIF Pymes - Individual Grupo 2
838,901265237,GOLD LAND SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,COMERCIO,321574335,1922534,94386886,86313593,8073293,379680360,2375750,39640190,33489431,6150759,10 NIIF Plenas - Individual Grupo 1
839,900715610,BGREEN S.A.S,SUPERSOCIEDADES,Costa Atlántica,MAGDALENA,SANTA MARTA,C1032 - Elaboración de aceites y grasas de origen vegetal refinados,MANUFACTURA,321480549,-182627,141147338,100851982,40295356,328914467,107346,135218760,94740777,40477983,10 NIIF Plenas - Individual Grupo 1
840,900944210,COMERCIALIZADORA INTERNACIONAL GREEN METAL SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARANOA,"G4665 - Comercio al por mayor de desperdicios, desechos y chatarra",COMERCIO,321466817,1096847,125935374,111544421,14390953,317001205,6123310,49766310,36472204,13294106,10 NIIF Plenas - Individual Grupo 1
841,802009663,LITOPLAS S.A.  ,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA,C2221 - Fabricación de formas básicas de plástico,MANUFACTURA,321274940,11136500,249063837,189047397,60016440,307669784,6515190,256763884,174989726,81774158,50 NIIF Pymes - Separado Grupo 2
842,891900129,CARLOS SARMIENTO L. & CIA. INGENIO SANCARLOS S.A.,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI,C1071 - Elaboración y refinación de azúcar,MANUFACTURA,320297552,6708194,710843867,300536421,410307446,305565032,15341874,675602750,271657023,403945727,10 NIIF Plenas - Individual Grupo 1
843,830080672,"""CEPSA COLOMBIA SA "" ""CEPSA COLOMBIA SA "" ",SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,B0610 - Extracción de petróleo crudo,MINERO-HIDROCARBUROS,320088785,102538093,3175343005,148121765,3027221240,579078837,134366762,2783611206,259485230,2524125976,10 NIIF Plenas - Individual Grupo 1
844,800084728,DISTRIBUIDORA MAYORISTA DE AUTOMOVILES MADIAUTOS S.A.S. ,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4511 - Comercio de vehículos automotores nuevos,COMERCIO,319738289,6424333,101249100,47171445,54077655,273878558,6649307,92713477,45060156,47653321,40 NIIF Pymes - Individual Grupo 2
845,900517378,CSP DE COLOMBIA LTDA,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,MALAMBO,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,MANUFACTURA,319205229,37689217,347062113,65696479,281365634,459027841,4909929,396594443,180660162,215934281,10 NIIF Plenas - Individual Grupo 1
846,860015118,CONTINAUTOS SAS ,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4511 - Comercio de vehículos automotores nuevos,COMERCIO,317955440,-3075600,247417298,95770332,151646966,385178664,8558784,271042931,110638300,160404631,40 NIIF Pymes - Individual Grupo 2
847,890906413,ELECTRICAS DE MEDELLIN INGENIERIA Y SERVICIOS S.A.S,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,F4220 - Construcción de proyectos de servicio público,CONSTRUCCIÓN,317770588,56535921,1688339729,652323279,1036016450,368343534,42767069,1552670970,586894742,965776228,20 NIIF Plenas - Separado Grupo 1
848,901331844,IKSO S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4719 - Comercio al por menor en establecimientos no especializados, con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general), bebidas (alcohólicas y no alcohólicas) y tabaco",COMERCIO,317717529,-66344125,894736957,266975985,627760972,79968283,-63358666,616668215,171798367,444869848,10 NIIF Plenas - Individual Grupo 1
849,830111124,AIR EUROPA LINEAS AEREAS SA,SUPERTRANSPORTE,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,H5112 - Transporte aéreo,SERVICIOS,317104275,9528045,54504975,37235868,17269107,307551649,7701898,41299256,33558194,7741061,GRUPO 1
850,900170865,CIA COLOMBIANA DE SEGUIRDAD TRANSBANK LTDA .,SUPERVIGILANCIA ,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,N8010 - Actividades de seguridad privada,SERVICIOS,316826198,39711121,302084291,178238463,123845828,218879025,25652813,222755865,113621158,109134707,GRUPO 1
851,900681625,ENVASES DE TOCANCIPA S.A.S     ,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,TOCANCIPA,C2229 - Fabricación de artículos de plástico n.c.p.,MANUFACTURA,316661825,46076113,284933037,66966118,217966919,343277831,63137304,264956116,70972411,193983705,10 NIIF Plenas - Individual Grupo 1
852,900615557,DISTRIBUIDORA DE CARNES ET LOS MONOS SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO,"G4723 - Comercio al por menor de carnes (incluye aves de corral), productos cárnicos, pescados y productos de mar, en establecimientos especializados",COMERCIO,316344996,-1588951,100997566,90086438,10911128,294145054,6620727,98621441,86124511,12496930,20 NIIF Plenas - Separado Grupo 1
853,900061554,GESTORA ADMINEGOCIOS & CIA S EN C,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,M7010 - Actividades de administración empresarial,SERVICIOS,314877725,-47491216,7534268845,2675075073,4859193772,253569541,695290727,7281610394,2459918289,4821692105,20 NIIF Plenas - Separado Grupo 1
854,901216768,Adelante Soluciones Financieras S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",SERVICIOS,314810907,-20940719,1333260178,1125906759,207353419,122025992,-128740256,659579808,483296696,176283112,10 NIIF Plenas - Individual Grupo 1
855,890204162,SEGURIDAD Y VIGILANCIA COLOMBIANA SEVICOL LTDA,SUPERVIGILANCIA ,Centro - Oriente,SANTANDER,BUCARAMANGA,N8010 - Actividades de seguridad privada,SERVICIOS,314500490,8143728,123846663,40159109,83687554,286415903,10035636,103628175,28084349,75543825,GRUPO 2
856,860000656,HMV INGENIEROS LTDA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,SERVICIOS,314458308,15319930,318621875,180483000,138138875,336958211,6777589,323455427,203072619,120382808,20 NIIF Plenas - Separado Grupo 1
857,860045854,ALMACENES MAXIMO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4752 - Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados",COMERCIO,314403134,-11568839,177413144,149490357,27922787,331686413,-3230269,190708048,151216422,39491626,40 NIIF Pymes - Individual Grupo 2
858,817000771,QUIMICOS DEL CAUCA SAS  ,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI,C2011 - Fabricación de sustancias y productos químicos básicos,MANUFACTURA,313722411,12839204,229555088,173732572,55822516,298463352,7828034,170405116,127421804,42983312,10 NIIF Plenas - Individual Grupo 1
859,860048626,MINIPAK SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,C2221 - Fabricación de formas básicas de plástico,MANUFACTURA,313705523,84208460,476185329,153324026,322861303,293723829,31046504,288284574,49631731,238652843,10 NIIF Plenas - Individual Grupo 1
860,900330027,PETROMILGAS S.A. ESP,SUPERSERVICIOS,Costa Atlántica,ATLANTICO,BARRANQUILLA,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",COMERCIO,313294951,3583844,146800002,113308094,33491908,274387075,3800648,145036285,115128221,29908064,GRUPO 2
861,890327282,AUTOPACIFICO SAS ,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI,G4511 - Comercio de vehículos automotores nuevos,COMERCIO,313240130,1643178,128067935,83663821,44404114,294606462,1362848,121441248,77730312,43710936,40 NIIF Pymes - Individual Grupo 2
862,890920043,TENNIS S.A,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO,"C1410 - Confección de prendas de vestir, excepto prendas de piel",MANUFACTURA,312843356,11134182,452803175,276124839,176678336,280768985,4363261,460357772,294813618,165544154,10 NIIF Plenas - Individual Grupo 1
863,900375857,PRACTISISTEMAS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,CHIA,J6190 - Otras actividades de telecomunicaciones,SERVICIOS,312672824,1003978,27679748,18631108,9048640,416054759,452513,16200122,13900015,2300107,40 NIIF Pymes - Individual Grupo 2
864,891301549,NUTRIENTES AVICOLAS S.A.S.,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI,A0145 - Cría de aves de corral,AGROPECUARIO,312476849,4937691,246654747,166467024,80187723,338539411,9939992,241280200,153256453,88023747,10 NIIF Plenas - Individual Grupo 1
865,811006789,JUAN D. HOYOS DISTRIBUCIONES SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ITAGUI,G4631 - Comercio al por mayor de productos alimenticios,COMERCIO,311533229,1195070,86892525,76159650,10732875,283009796,2041829,76455846,66918040,9537806,40 NIIF Pymes - Individual Grupo 2
866,900269916,BIOENERGY ZONA FRANCA SAS EN REORANIZACION,SUPERSOCIEDADES,Otros,META,PUERTO LOPEZ,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",COMERCIO,310868880,51889142,440525277,119274938,321250339,244928274,33710602,396080602,126719405,269361197,10 NIIF Plenas - Individual Grupo 1
867,890106814,GRANOS Y CEREALES DE COLOMBIA SA,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,SOLEDAD,C1051 - Elaboración de productos de molinería,MANUFACTURA,310802768,10250643,320907302,218969896,101937406,357416725,9461826,261616414,165479651,96136763,20 NIIF Plenas - Separado Grupo 1
868,901489697,CONCESIONARIA RUTAS DEL VALLE S.A.S.,SUPERTRANSPORTE,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,F4210 - Construcción de carreteras y vías de ferrocarril,CONSTRUCCIÓN,310412129,-60834215,1941039615,1962528702,-21489087,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,GRUPO 1
869,860006853,CARBOQUIMICA S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,C2029 - Fabricación de otros productos químicos n.c.p.,MANUFACTURA,309397545,6884403,293501657,127994408,165507249,305859360,-6775836,251181467,92541025,158640442,10 NIIF Plenas - Individual Grupo 1
870,900213856,COLREPFIN LTDA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,SERVICIOS,309079464,21022698,118794464,55625953,63168511,276245719,15366708,105535589,49559739,55975850,10 NIIF Plenas - Individual Grupo 1
871,800042210,TRANSPORTES VIGIA SAS ESP ,SUPERTRANSPORTE,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,H4923 - Transporte terrestre; transporte por tuberías,SERVICIOS,307214786,1810578,189826846,125957770,63869076,156443912,6925484,173689143,108652406,65036737,GRUPO 1
872,890209612,NEXANS COLOMBIA SA,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA,C2731 - Fabricación de hilos y cables eléctricos y de fibra óptica,MANUFACTURA,307085155,10601329,140196598,45620446,94576152,453661829,13359513,204155184,120180361,83974823,10 NIIF Plenas - Individual Grupo 1
873,900045328,MOVILGAS LIMITADA ,SUPERSOCIEDADES,Otros,META,VILLAVICENCIO,G4731 - Comercio al por menor de combustible para automotores,COMERCIO,306201994,3200158,60765404,35478305,25287099,258563467,3880052,58677374,34590433,24086941,40 NIIF Pymes - Individual Grupo 2
874,805027743,Dumian Médical S.A.S,SUPERSALUD,Costa Atlántica,BOLIVAR,CARTAGENA,"Q8610 - Actividades de hospitales y clínicas, con internación",SERVICIOS,305863430,24238420,672000000,297000000,375000000,289954337,8241376,608000000,251000000,357000000,GRUPO 2
875,830039229,BOSTON SCIENTIFIC COLOMBIA LIMITADA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",COMERCIO,305238346,1042831,291516132,223704085,67812047,253632254,2734400,223002184,157437503,65564681,10 NIIF Plenas - Individual Grupo 1
876,800239064,COMERCIALIZADORA INTERNACIONAL DE LLANTAS S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",COMERCIO,304976468,4075555,277777718,199208997,78568721,313403784,5040139,218223463,145091823,73131640,20 NIIF Plenas - Separado Grupo 1
877,860009876,KLM CIA REAL HOLANDESA DE AVIACION,SUPERTRANSPORTE,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,H5112 - Transporte aéreo,SERVICIOS,304816080,0,12136309,12026309,110000,291411215,0,19295879,19185879,110000,GRUPO 2
878,830027386,OMYA ANDINA S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,GUARNE,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",COMERCIO,304147223,12553773,309200681,125902886,183297795,254591465,13730763,267815181,102673060,165142121,20 NIIF Plenas - Separado Grupo 1
879,830090773,MASSY ENERGY COLOMBIA SAS ,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,MINERO-HIDROCARBUROS,303940035,3594067,169576941,86813338,82763603,254247328,8429170,153448748,74279212,79169536,20 NIIF Plenas - Separado Grupo 1
880,805016128,CONSTRUCTORA SOLANILLAS SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI,F4111 - Construcción de edificios residenciales,CONSTRUCCIÓN,303559125,22597999,325166824,272436449,52730375,224969906,12653894,302273028,272140957,30132071,10 NIIF Plenas - Individual Grupo 1
